url,title,date,csv
https://www.city.shinjuku.lg.jp/content/000251385.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３０年１２月１日現在,2018-12-01,csv/2018-12-01_other.csv
https://www.city.shinjuku.lg.jp/content/000249291.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３０年１１月１日現在,2018-11-01,csv/2018-11-01_other.csv
https://www.city.shinjuku.lg.jp/content/000247035.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３０年１０月１日現在,2018-10-01,csv/2018-10-01_other.csv
https://www.city.shinjuku.lg.jp/content/000244535.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３０年９月１日現在,2018-09-01,csv/2018-09-01_other.csv
https://www.city.shinjuku.lg.jp/content/000242636.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３０年８月１日現在,2018-08-01,csv/2018-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000240943.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３０年７月１日現在,2018-07-01,csv/2018-07-01_other.csv
https://www.city.shinjuku.lg.jp/content/000274834.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年１２月１日現在,2019-12-01,csv/2019-12-01_other.csv
https://www.city.shinjuku.lg.jp/content/000273207.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年１１月１日現在,2019-11-01,csv/2019-11-01_other.csv
https://www.city.shinjuku.lg.jp/content/000271253.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年１０月１日現在,2019-10-01,csv/2019-10-01_other.csv
https://www.city.shinjuku.lg.jp/content/000268891.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年９月１日現在,2019-09-01,csv/2019-09-01_other.csv
https://www.city.shinjuku.lg.jp/content/000267423.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年８月１日現在,2019-08-01,csv/2019-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000265586.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年７月１日現在,2019-07-01,csv/2019-07-01_other.csv
https://www.city.shinjuku.lg.jp/content/000262916.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年６月１日現在,2019-06-01,csv/2019-06-01_other.csv
https://www.city.shinjuku.lg.jp/content/000261205.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和元年５月１日現在,2019-05-01,csv/2019-05-01_other.csv
https://www.city.shinjuku.lg.jp/content/000258894.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３１年４月１日現在,2019-04-01,csv/2019-04-01_other.csv
https://www.city.shinjuku.lg.jp/content/000256676.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３１年３月１日現在,2019-03-01,csv/2019-03-01_other.csv
https://www.city.shinjuku.lg.jp/content/000254668.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３１年２月１日現在,2019-02-01,csv/2019-02-01_other.csv
https://www.city.shinjuku.lg.jp/content/000253048.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 平成３１年１月１日現在,2019-01-01,csv/2019-01-01_other.csv
https://www.city.shinjuku.lg.jp/content/000300047.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年１２月１日現在,2020-12-01,csv/2020-12-01_other.csv
https://www.city.shinjuku.lg.jp/content/000298161.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年１１月１日現在,2020-11-01,csv/2020-11-01_other.csv
https://www.city.shinjuku.lg.jp/content/000296562.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年１０月１日現在,2020-10-01,csv/2020-10-01_other.csv
https://www.city.shinjuku.lg.jp/content/000294776.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年９月１日現在,2020-09-01,csv/2020-09-01_other.csv
https://www.city.shinjuku.lg.jp/content/000293265.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年８月１日現在,2020-08-01,csv/2020-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000291096.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年７月１日現在,2020-07-01,csv/2020-07-01_other.csv
https://www.city.shinjuku.lg.jp/content/000288733.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年６月１日現在,2020-06-01,csv/2020-06-01_other.csv
https://www.city.shinjuku.lg.jp/content/000286881.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年５月１日現在,2020-05-01,csv/2020-05-01_other.csv
https://www.city.shinjuku.lg.jp/content/000284710.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年４月１日現在,2020-04-01,csv/2020-04-01_other.csv
https://www.city.shinjuku.lg.jp/content/000280548.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年３月１日現在,2020-03-01,csv/2020-03-01_other.csv
https://www.city.shinjuku.lg.jp/content/000278596.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年２月１日現在,2020-02-01,csv/2020-02-01_other.csv
https://www.city.shinjuku.lg.jp/content/000276785.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和２年１月１日現在,2020-01-01,csv/2020-01-01_other.csv
https://www.city.shinjuku.lg.jp/content/000325104.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年１２月１日現在,2021-12-01,csv/2021-12-01_other.csv
https://www.city.shinjuku.lg.jp/content/000322833.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年１１月１日現在,2021-11-01,csv/2021-11-01_other.csv
https://www.city.shinjuku.lg.jp/content/000320757.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年１０月１日現在,2021-10-01,csv/2021-10-01_other.csv
https://www.city.shinjuku.lg.jp/content/000318413.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年９月１日現在,2021-09-01,csv/2021-09-01_other.csv
https://www.city.shinjuku.lg.jp/content/000316731.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年８月１日現在,2021-08-01,csv/2021-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000314691.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年７月１日現在,2021-07-01,csv/2021-07-01_other.csv
https://www.city.shinjuku.lg.jp/content/000312605.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年６月１日現在,2021-06-01,csv/2021-06-01_other.csv
https://www.city.shinjuku.lg.jp/content/000311041.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年５月１日現在,2021-05-01,csv/2021-05-01_other.csv
https://www.city.shinjuku.lg.jp/content/000309057.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年４月１日現在,2021-04-01,csv/2021-04-01_other.csv
https://www.city.shinjuku.lg.jp/content/000306106.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年３月１日現在,2021-03-01,csv/2021-03-01_other.csv
https://www.city.shinjuku.lg.jp/content/000303751.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年２月１日現在,2021-02-01,csv/2021-02-01_other.csv
https://www.city.shinjuku.lg.jp/content/000301938.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和３年１月１日現在,2021-01-01,csv/2021-01-01_other.csv
https://www.city.shinjuku.lg.jp/content/000354657.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年１２月１日現在,2022-12-01,csv/2022-12-01_other.csv
https://www.city.shinjuku.lg.jp/content/000352242.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年１１月１日現在,2022-11-01,csv/2022-11-01_other.csv
https://www.city.shinjuku.lg.jp/content/000349789.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年１０月１日現在,2022-10-01,csv/2022-10-01_other.csv
https://www.city.shinjuku.lg.jp/content/000347302.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年９月１日現在,2022-09-01,csv/2022-09-01_other.csv
https://www.city.shinjuku.lg.jp/content/000344792.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年８月１日現在,2022-08-01,csv/2022-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000342687.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年７月１日現在,2022-07-01,csv/2022-07-01_other.csv
https://www.city.shinjuku.lg.jp/content/000339689.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年６月１日現在,2022-06-01,csv/2022-06-01_other.csv
https://www.city.shinjuku.lg.jp/content/000337243.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年５月１日現在,2022-05-01,csv/2022-05-01_other.csv
https://www.city.shinjuku.lg.jp/content/000334954.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年４月１日現在,2022-04-01,csv/2022-04-01_other.csv
https://www.city.shinjuku.lg.jp/content/000332129.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年３月１日現在,2022-03-01,csv/2022-03-01_other.csv
https://www.city.shinjuku.lg.jp/content/000330149.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年２月１日現在,2022-02-01,csv/2022-02-01_other.csv
https://www.city.shinjuku.lg.jp/content/000327500.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和４年１月１日現在,2022-01-01,csv/2022-01-01_other.csv
https://www.city.shinjuku.lg.jp/content/000383556.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年１２月１日現在,2023-12-01,csv/2023-12-01_other.csv
https://www.city.shinjuku.lg.jp/content/000381182.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年１１月１日現在,2023-11-01,csv/2023-11-01_other.csv
https://www.city.shinjuku.lg.jp/content/000378535.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年１０月１日現在,2023-10-01,csv/2023-10-01_other.csv
https://www.city.shinjuku.lg.jp/content/000376332.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年９月１日現在,2023-09-01,csv/2023-09-01_other.csv
https://www.city.shinjuku.lg.jp/content/000374312.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年８月１日現在,2023-08-01,csv/2023-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000374299.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年８月１日現在,2023-08-01,csv/2023-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000372099.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年７月１日現在,2023-07-01,csv/2023-07-01_other.csv
https://www.city.shinjuku.lg.jp/content/000369246.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年６月１日現在,2023-06-01,csv/2023-06-01_other.csv
https://www.city.shinjuku.lg.jp/content/000366821.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年５月１日現在,2023-05-01,csv/2023-05-01_other.csv
https://www.city.shinjuku.lg.jp/content/000364592.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年４月１日現在,2023-04-01,csv/2023-04-01_other.csv
https://www.city.shinjuku.lg.jp/content/000361266.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年３月１日現在,2023-03-01,csv/2023-03-01_other.csv
https://www.city.shinjuku.lg.jp/content/000359071.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年２月１日現在,2023-02-01,csv/2023-02-01_other.csv
https://www.city.shinjuku.lg.jp/content/000356822.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和５年１月１日現在,2023-01-01,csv/2023-01-01_other.csv
https://www.city.shinjuku.lg.jp/content/000403416.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年８月１日現在,2024-08-01,csv/2024-08-01_other.csv
https://www.city.shinjuku.lg.jp/content/000401032.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年７月１日現在,2024-07-01,csv/2024-07-01_other.csv
https://www.city.shinjuku.lg.jp/content/000398838.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年６月１日現在,2024-06-01,csv/2024-06-01_other.csv
https://www.city.shinjuku.lg.jp/content/000396724.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年５月１日現在,2024-05-01,csv/2024-05-01_other.csv
https://www.city.shinjuku.lg.jp/content/000394771.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年４月１日現在,2024-04-01,csv/2024-04-01_other.csv
https://www.city.shinjuku.lg.jp/content/000391545.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年３月１日現在,2024-03-01,csv/2024-03-01_other.csv
https://www.city.shinjuku.lg.jp/content/000388578.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年２月１日現在,2024-02-01,csv/2024-02-01_other.csv
https://www.city.shinjuku.lg.jp/content/000385736.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（外国人のみ） 令和６年１月１日現在,2024-01-01,csv/2024-01-01_other.csv
https://www.city.shinjuku.lg.jp/content/000251383.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３０年１２月１日現在,2018-12-01,csv/2018-12-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000249289.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３０年１１月１日現在,2018-11-01,csv/2018-11-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000247033.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３０年１０月１日現在,2018-10-01,csv/2018-10-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000244531.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３０年９月１日現在,2018-09-01,csv/2018-09-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000242634.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３０年８月１日現在,2018-08-01,csv/2018-08-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000240922.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３０年７月１日現在,2018-07-01,csv/2018-07-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000274832.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年１２月１日現在,2019-12-01,csv/2019-12-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000273205.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年１１月１日現在,2019-11-01,csv/2019-11-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000271251.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年１０月１日現在,2019-10-01,csv/2019-10-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000268889.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年９月１日現在,2019-09-01,csv/2019-09-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000267421.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年８月１日現在,2019-08-01,csv/2019-08-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000265584.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年７月１日現在,2019-07-01,csv/2019-07-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000262914.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年６月１日現在,2019-06-01,csv/2019-06-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000261203.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和元年５月１日現在,2019-05-01,csv/2019-05-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000258892.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３１年４月１日現在,2019-04-01,csv/2019-04-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000256674.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３１年３月１日現在,2019-03-01,csv/2019-03-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000254666.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３１年２月１日現在,2019-02-01,csv/2019-02-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000253046.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 平成３１年１月１日現在,2019-01-01,csv/2019-01-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000300045.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年１２月１日現在,2020-12-01,csv/2020-12-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000298159.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年１１月１日現在,2020-11-01,csv/2020-11-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000296560.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年１０月１日現在,2020-10-01,csv/2020-10-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000294774.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年９月１日現在,2020-09-01,csv/2020-09-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000293263.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年８月１日現在,2020-08-01,csv/2020-08-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000291094.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年７月１日現在,2020-07-01,csv/2020-07-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000288730.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年６月１日現在,2020-06-01,csv/2020-06-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000286878.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年５月１日現在,2020-05-01,csv/2020-05-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000284708.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年４月１日現在,2020-04-01,csv/2020-04-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000280546.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年３月１日現在,2020-03-01,csv/2020-03-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000278594.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年２月１日現在,2020-02-01,csv/2020-02-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000276783.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和２年１月１日現在,2020-01-01,csv/2020-01-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000325088.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年１２月１日現在,2021-12-01,csv/2021-12-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000322830.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年１１月１日現在,2021-11-01,csv/2021-11-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000320754.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年１０月１日現在,2021-10-01,csv/2021-10-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000318411.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年９月１日現在,2021-09-01,csv/2021-09-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000316728.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年８月１日現在,2021-08-01,csv/2021-08-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000314689.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年７月１日現在,2021-07-01,csv/2021-07-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000312603.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年６月１日現在,2021-06-01,csv/2021-06-01_jp.csv
