url,title,date,csv
https://www.city.shinjuku.lg.jp/content/000311039.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年５月１日現在,2021-05-01,csv/2021-05-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000309055.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年４月１日現在,2021-04-01,csv/2021-04-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000306104.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年３月１日現在,2021-03-01,csv/2021-03-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000303749.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年２月１日現在,2021-02-01,csv/2021-02-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000301935.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和３年１月１日現在,2021-01-01,csv/2021-01-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000354655.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年１２月１日現在,2022-12-01,csv/2022-12-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000352240.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年１１月１日現在,2022-11-01,csv/2022-11-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000349785.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年１０月１日現在,2022-10-01,csv/2022-10-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000347300.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年９月１日現在,2022-09-01,csv/2022-09-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000344790.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年８月１日現在,2022-08-01,csv/2022-08-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000342685.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年７月１日現在,2022-07-01,csv/2022-07-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000339687.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年６月１日現在,2022-06-01,csv/2022-06-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000337241.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年５月１日現在,2022-05-01,csv/2022-05-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000334952.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年４月１日現在,2022-04-01,csv/2022-04-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000332127.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年３月１日現在,2022-03-01,csv/2022-03-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000330148.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年２月１日現在,2022-02-01,csv/2022-02-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000327498.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和４年１月１日現在,2022-01-01,csv/2022-01-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000383553.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年１２月１日現在,2023-12-01,csv/2023-12-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000381180.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年１１月１日現在,2023-11-01,csv/2023-11-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000378531.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年１０月１日現在,2023-10-01,csv/2023-10-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000376330.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年９月１日現在,2023-09-01,csv/2023-09-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000374297.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年８月１日現在,2023-08-01,csv/2023-08-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000372097.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年７月１日現在,2023-07-01,csv/2023-07-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000369244.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年６月１日現在,2023-06-01,csv/2023-06-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000366819.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年５月１日現在,2023-05-01,csv/2023-05-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000364590.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年４月１日現在,2023-04-01,csv/2023-04-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000361262.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年３月１日現在,2023-03-01,csv/2023-03-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000359069.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年２月１日現在,2023-02-01,csv/2023-02-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000356820.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和５年１月１日現在,2023-01-01,csv/2023-01-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000403414.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年８月１日現在,2024-08-01,csv/2024-08-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000401030.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年７月１日現在,2024-07-01,csv/2024-07-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000398836.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年６月１日現在,2024-06-01,csv/2024-06-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000396722.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年５月１日現在,2024-05-01,csv/2024-05-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000394769.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年４月１日現在,2024-04-01,csv/2024-04-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000391543.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年３月１日現在,2024-03-01,csv/2024-03-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000388574.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年２月１日現在,2024-02-01,csv/2024-02-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000385734.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人のみ） 令和６年１月１日現在,2024-01-01,csv/2024-01-01_jp.csv
https://www.city.shinjuku.lg.jp/content/000251381.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３０年１２月１日現在,2018-12-01,csv/2018-12-01_all.csv
https://www.city.shinjuku.lg.jp/content/000249272.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３０年１１月１日現在,2018-11-01,csv/2018-11-01_all.csv
https://www.city.shinjuku.lg.jp/content/000247029.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３０年１０月１日現在,2018-10-01,csv/2018-10-01_all.csv
https://www.city.shinjuku.lg.jp/content/000244533.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３０年９月１日現在,2018-09-01,csv/2018-09-01_all.csv
https://www.city.shinjuku.lg.jp/content/000242632.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３０年８月１日現在,2018-08-01,csv/2018-08-01_all.csv
https://www.city.shinjuku.lg.jp/content/000240920.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３０年７月１日現在,2018-07-01,csv/2018-07-01_all.csv
https://www.city.shinjuku.lg.jp/content/000274829.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年１２月１日現在,2019-12-01,csv/2019-12-01_all.csv
https://www.city.shinjuku.lg.jp/content/000273203.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年１１月１日現在,2019-11-01,csv/2019-11-01_all.csv
https://www.city.shinjuku.lg.jp/content/000271249.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年１０月１日現在,2019-10-01,csv/2019-10-01_all.csv
https://www.city.shinjuku.lg.jp/content/000268887.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年９月１日現在,2019-09-01,csv/2019-09-01_all.csv
https://www.city.shinjuku.lg.jp/content/000267419.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年８月１日現在,2019-08-01,csv/2019-08-01_all.csv
https://www.city.shinjuku.lg.jp/content/000265582.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年７月１日現在,2019-07-01,csv/2019-07-01_all.csv
https://www.city.shinjuku.lg.jp/content/000262912.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年６月１日現在,2019-06-01,csv/2019-06-01_all.csv
https://www.city.shinjuku.lg.jp/content/000261201.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和元年５月１日現在,2019-05-01,csv/2019-05-01_all.csv
https://www.city.shinjuku.lg.jp/content/000258890.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３１年４月１日現在,2019-04-01,csv/2019-04-01_all.csv
https://www.city.shinjuku.lg.jp/content/000256672.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３１年３月１日現在,2019-03-01,csv/2019-03-01_all.csv
https://www.city.shinjuku.lg.jp/content/000254664.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３１年２月１日現在,2019-02-01,csv/2019-02-01_all.csv
https://www.city.shinjuku.lg.jp/content/000253044.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 平成３１年１月１日現在,2019-01-01,csv/2019-01-01_all.csv
https://www.city.shinjuku.lg.jp/content/000300043.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年１２月１日現在,2020-12-01,csv/2020-12-01_all.csv
https://www.city.shinjuku.lg.jp/content/000298157.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年１１月１日現在,2020-11-01,csv/2020-11-01_all.csv
https://www.city.shinjuku.lg.jp/content/000296558.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年１０月１日現在,2020-10-01,csv/2020-10-01_all.csv
https://www.city.shinjuku.lg.jp/content/000294772.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年９月１日現在,2020-09-01,csv/2020-09-01_all.csv
https://www.city.shinjuku.lg.jp/content/000293244.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年８月１日現在,2020-08-01,csv/2020-08-01_all.csv
https://www.city.shinjuku.lg.jp/content/000291092.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年７月１日現在,2020-07-01,csv/2020-07-01_all.csv
https://www.city.shinjuku.lg.jp/content/000288728.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年６月１日現在,2020-06-01,csv/2020-06-01_all.csv
https://www.city.shinjuku.lg.jp/content/000286874.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年５月１日現在,2020-05-01,csv/2020-05-01_all.csv
https://www.city.shinjuku.lg.jp/content/000284706.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年４月１日現在,2020-04-01,csv/2020-04-01_all.csv
https://www.city.shinjuku.lg.jp/content/000280544.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年３月１日現在,2020-03-01,csv/2020-03-01_all.csv
https://www.city.shinjuku.lg.jp/content/000278592.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年２月１日現在,2020-02-01,csv/2020-02-01_all.csv
https://www.city.shinjuku.lg.jp/content/000276781.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和２年１月１日現在,2020-01-01,csv/2020-01-01_all.csv
https://www.city.shinjuku.lg.jp/content/000325105.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年１２月１日現在,2021-12-01,csv/2021-12-01_all.csv
https://www.city.shinjuku.lg.jp/content/000322828.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年１１月１日現在,2021-11-01,csv/2021-11-01_all.csv
https://www.city.shinjuku.lg.jp/content/000320752.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年１０月１日現在,2021-10-01,csv/2021-10-01_all.csv
https://www.city.shinjuku.lg.jp/content/000318409.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年９月１日現在,2021-09-01,csv/2021-09-01_all.csv
https://www.city.shinjuku.lg.jp/content/000316726.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年８月１日現在,2021-08-01,csv/2021-08-01_all.csv
https://www.city.shinjuku.lg.jp/content/000314693.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年７月１日現在,2021-07-01,csv/2021-07-01_all.csv
https://www.city.shinjuku.lg.jp/content/000312601.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年６月１日現在,2021-06-01,csv/2021-06-01_all.csv
https://www.city.shinjuku.lg.jp/content/000311037.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年５月１日現在,2021-05-01,csv/2021-05-01_all.csv
https://www.city.shinjuku.lg.jp/content/000309053.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年４月１日現在,2021-04-01,csv/2021-04-01_all.csv
https://www.city.shinjuku.lg.jp/content/000306102.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年３月１日現在,2021-03-01,csv/2021-03-01_all.csv
https://www.city.shinjuku.lg.jp/content/000303747.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年２月１日現在,2021-02-01,csv/2021-02-01_all.csv
https://www.city.shinjuku.lg.jp/content/000301932.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和３年１月１日現在,2021-01-01,csv/2021-01-01_all.csv
https://www.city.shinjuku.lg.jp/content/000354653.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年１２月１日現在,2022-12-01,csv/2022-12-01_all.csv
https://www.city.shinjuku.lg.jp/content/000352238.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年１１月１日現在,2022-11-01,csv/2022-11-01_all.csv
https://www.city.shinjuku.lg.jp/content/000349783.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年１０月１日現在,2022-10-01,csv/2022-10-01_all.csv
https://www.city.shinjuku.lg.jp/content/000347298.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年９月１日現在,2022-09-01,csv/2022-09-01_all.csv
https://www.city.shinjuku.lg.jp/content/000344788.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年８月１日現在,2022-08-01,csv/2022-08-01_all.csv
https://www.city.shinjuku.lg.jp/content/000342683.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年７月１日現在,2022-07-01,csv/2022-07-01_all.csv
https://www.city.shinjuku.lg.jp/content/000339685.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年６月１日現在,2022-06-01,csv/2022-06-01_all.csv
https://www.city.shinjuku.lg.jp/content/000337239.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年５月１日現在,2022-05-01,csv/2022-05-01_all.csv
https://www.city.shinjuku.lg.jp/content/000334948.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年４月１日現在,2022-04-01,csv/2022-04-01_all.csv
https://www.city.shinjuku.lg.jp/content/000332125.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年３月１日現在,2022-03-01,csv/2022-03-01_all.csv
https://www.city.shinjuku.lg.jp/content/000330147.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年２月１日現在,2022-02-01,csv/2022-02-01_all.csv
https://www.city.shinjuku.lg.jp/content/000327496.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和４年１月１日現在,2022-01-01,csv/2022-01-01_all.csv
https://www.city.shinjuku.lg.jp/content/000383551.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年１２月１日現在,2023-12-01,csv/2023-12-01_all.csv
https://www.city.shinjuku.lg.jp/content/000381178.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年１１月１日現在,2023-11-01,csv/2023-11-01_all.csv
https://www.city.shinjuku.lg.jp/content/000378527.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年１０月１日現在,2023-10-01,csv/2023-10-01_all.csv
https://www.city.shinjuku.lg.jp/content/000376328.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年９月１日現在,2023-09-01,csv/2023-09-01_all.csv
https://www.city.shinjuku.lg.jp/content/000374310.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年８月１日現在,2023-08-01,csv/2023-08-01_all.csv
https://www.city.shinjuku.lg.jp/content/000372094.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年７月１日現在,2023-07-01,csv/2023-07-01_all.csv
https://www.city.shinjuku.lg.jp/content/000369242.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年６月１日現在,2023-06-01,csv/2023-06-01_all.csv
https://www.city.shinjuku.lg.jp/content/000366817.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年５月１日現在,2023-05-01,csv/2023-05-01_all.csv
https://www.city.shinjuku.lg.jp/content/000364588.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年４月１日現在,2023-04-01,csv/2023-04-01_all.csv
https://www.city.shinjuku.lg.jp/content/000361260.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年３月１日現在,2023-03-01,csv/2023-03-01_all.csv
https://www.city.shinjuku.lg.jp/content/000359067.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年２月１日現在,2023-02-01,csv/2023-02-01_all.csv
https://www.city.shinjuku.lg.jp/content/000356818.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和５年１月１日現在,2023-01-01,csv/2023-01-01_all.csv
https://www.city.shinjuku.lg.jp/content/000403412.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年８月１日現在,2024-08-01,csv/2024-08-01_all.csv
https://www.city.shinjuku.lg.jp/content/000401027.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年７月１日現在,2024-07-01,csv/2024-07-01_all.csv
https://www.city.shinjuku.lg.jp/content/000398828.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年６月１日現在,2024-06-01,csv/2024-06-01_all.csv
https://www.city.shinjuku.lg.jp/content/000396719.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年５月１日現在,2024-05-01,csv/2024-05-01_all.csv
https://www.city.shinjuku.lg.jp/content/000394767.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年４月１日現在,2024-04-01,csv/2024-04-01_all.csv
https://www.city.shinjuku.lg.jp/content/000391541.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年３月１日現在,2024-03-01,csv/2024-03-01_all.csv
https://www.city.shinjuku.lg.jp/content/000388572.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年２月１日現在,2024-02-01,csv/2024-02-01_all.csv
https://www.city.shinjuku.lg.jp/content/000385728.xlsx,新宿区　住民基本台帳の町丁別世帯数及び男女別人口（日本人と外国人の合計） 令和６年１月１日現在,2024-01-01,csv/2024-01-01_all.csv
